index,pack,rarity,card_name,img_src
093/071,sv05k,SAR,ウガツホムラex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05k/10093.jpg
094/071,sv05k,SAR,ウネルミナモex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05k/10094.jpg
095/071,sv05k,SAR,タケルライコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05k/10095.jpg
096/071,sv05k,SAR,ビワ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05k/10096.jpg
097/071,sv05k,SAR,マツバの確信,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05k/10097.jpg
093/071,sv05m,SAR,テツノイサハex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05m/10093.jpg
094/071,sv05m,SAR,テツノカシラex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05m/10094.jpg
095/071,sv05m,SAR,テツノイワオex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05m/10095.jpg
096/071,sv05m,SAR,セイジ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05m/10096.jpg
097/071,sv05m,SAR,ベルのまごころ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv05m/10097.jpg
347/190,sv04a,SAR,ミュウex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10471.jpg
348/190,sv04a,SAR,サーナイトex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10472.jpg
349/190,sv04a,SAR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10473.jpg
350/190,sv04a,SAR,ナンジャモ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10474.jpg
351/190,sv04a,SAR,ネモ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10475.jpg
352/190,sv04a,SAR,ネルケ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10476.jpg
353/190,sv04a,SAR,ペパー,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10477.jpg
354/190,sv04a,SAR,ボタン,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10478.jpg
088/066,sv04k,SAR,グソクムシャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10088.jpg
089/066,sv04k,SAR,スナノケガワex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10089.jpg
090/066,sv04k,SAR,トドロクツキex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10090.jpg
091/066,sv04k,SAR,オーリム博士の気迫,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10091.jpg
092/066,sv04k,SAR,メロコ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10092.jpg
088/066,sv04m,SAR,テツノカイナex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10088.jpg
089/066,sv04m,SAR,テツノブジンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10089.jpg
090/066,sv04m,SAR,チルタリスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10090.jpg
091/066,sv04m,SAR,フトゥー博士のシナリオ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10091.jpg
092/066,sv04m,SAR,リップ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10092.jpg
085/062,sv03a,SAR,ガブリアスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10085.jpg
086/062,sv03a,SAR,カプ・コケコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10086.jpg
087/062,sv03a,SAR,サーフゴーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10087.jpg
088/062,sv03a,SAR,チリ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10088.jpg
089/062,sv03a,SAR,パラソルおねえさん,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10089.jpg
133/108,sv03,SAR,コオリッポex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10133.jpg
134/108,sv03,SAR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10134.jpg
135/108,sv03,SAR,ブロロロームex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10135.jpg
136/108,sv03,SAR,ピジョットex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10136.jpg
137/108,sv03,SAR,オモダカ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10137.jpg
138/108,sv03,SAR,ポピー,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10138.jpg
200/165,sv02a,SAR,フシギバナex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10506.jpg
201/165,sv02a,SAR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10507.jpg
202/165,sv02a,SAR,カメックスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10508.jpg
203/165,sv02a,SAR,フーディンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10509.jpg
204/165,sv02a,SAR,サンダーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10510.jpg
205/165,sv02a,SAR,ミュウex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10511.jpg
206/165,sv02a,SAR,エリカの招待,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10512.jpg
207/165,sv02a,SAR,サカキのカリスマ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10513.jpg
092/071,sv02p,SAR,チオンジェンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10092.jpg
093/071,sv02p,SAR,パオジアンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10093.jpg
094/071,sv02p,SAR,イキリンコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10094.jpg
095/071,sv02p,SAR,グルーシャ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10095.jpg
096/071,sv02p,SAR,ピーニャ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10096.jpg
092/071,sv02d,SAR,イーユイex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10092.jpg
093/071,sv02d,SAR,デカヌチャンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10093.jpg
094/071,sv02d,SAR,ディンルーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10094.jpg
095/071,sv02d,SAR,サワロ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10095.jpg
096/071,sv02d,SAR,ナンジャモ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10096.jpg
096/073,sv01a,SAR,マスカーニャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10096.jpg
097/073,sv01a,SAR,ラウドボーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10097.jpg
098/073,sv01a,SAR,ウェーニバルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10098.jpg
099/073,sv01a,SAR,キハダ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10099.jpg
100/073,sv01a,SAR,ボスの指令[ゲーチス],https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10100.jpg
101/078,sv01s,SAR,サーナイトex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10101.jpg
102/078,sv01s,SAR,イダイナキバex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10102.jpg
103/078,sv01s,SAR,コライドンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10103.jpg
104/078,sv01s,SAR,ジニア,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10104.jpg
105/078,sv01s,SAR,ボタン,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10105.jpg
101/078,sv01v,SAR,ワナイダーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10101.jpg
102/078,sv01v,SAR,ミライドンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10102.jpg
103/078,sv01v,SAR,テツノワダチex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10103.jpg
104/078,sv01v,SAR,ペパー,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10104.jpg
105/078,sv01v,SAR,ミモザ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10105.jpg
210/172,s12a,SAR,リーフィアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10299.jpg
211/172,s12a,SAR,リザードンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10300.jpg
212/172,s12a,SAR,リザードンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10301.jpg
213/172,s12a,SAR,エンテイV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10302.jpg
214/172,s12a,SAR,バオッキーVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10303.jpg
215/172,s12a,SAR,スイクンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10304.jpg
216/172,s12a,SAR,ネオラントV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10305.jpg
217/172,s12a,SAR,グレイシアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10306.jpg
218/172,s12a,SAR,ライコウV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10307.jpg
219/172,s12a,SAR,ゼラオラVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10308.jpg
220/172,s12a,SAR,ゼラオラVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10309.jpg
221/172,s12a,SAR,ミュウツーVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10310.jpg
222/172,s12a,SAR,デオキシスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10311.jpg
223/172,s12a,SAR,デオキシスVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10312.jpg
224/172,s12a,SAR,ブリムオンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10313.jpg
225/172,s12a,SAR,ザシアンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10314.jpg
226/172,s12a,SAR,ルカリオVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10315.jpg
227/172,s12a,SAR,ドラピオンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10316.jpg
228/172,s12a,SAR,ダークライVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10317.jpg
229/172,s12a,SAR,ヒスイダイケンキV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10318.jpg
230/172,s12a,SAR,ヒスイダイケンキVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10319.jpg
231/172,s12a,SAR,フーパV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10320.jpg
232/172,s12a,SAR,ザマゼンタV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10321.jpg
233/172,s12a,SAR,レジギガスVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10322.jpg
234/172,s12a,SAR,ヒスイゾロアークVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10323.jpg
235/172,s12a,SAR,アクロマの実験,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10324.jpg
236/172,s12a,SAR,カイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10325.jpg
237/172,s12a,SAR,キバナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10326.jpg
238/172,s12a,SAR,ザクロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10327.jpg
239/172,s12a,SAR,シロナの覇気,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10328.jpg
240/172,s12a,SAR,セキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10329.jpg
241/172,s12a,SAR,チェレンの気くばり,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10330.jpg
242/172,s12a,SAR,ツツジ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10331.jpg
243/172,s12a,SAR,ナタネの活気,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10332.jpg
244/172,s12a,SAR,メロン,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10333.jpg
084/068,s11a,CSR,ジャローダV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10130.jpg
085/068,s11a,CSR,クチートV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10131.jpg
088/071,s10a,CSR,ラブトロスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10137.jpg
089/071,s10a,CSR,エルレイドV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10138.jpg
083/067,s09a,CSR,スターミーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10128.jpg
084/067,s09a,CSR,ガブリアスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10129.jpg
213/184,s08b,CSR,コロトックV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10323.jpg
214/184,s08b,CSR,イオルブV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10324.jpg
215/184,s08b,CSR,イオルブVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10325.jpg
216/184,s08b,CSR,バシャーモV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10326.jpg
217/184,s08b,CSR,バシャーモVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10327.jpg
218/184,s08b,CSR,マルヤクデV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10328.jpg
219/184,s08b,CSR,マルヤクデVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10329.jpg
220/184,s08b,CSR,はくばバドレックスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10330.jpg
221/184,s08b,CSR,はくばバドレックスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10331.jpg
222/184,s08b,CSR,ピカチュウV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10332.jpg
223/184,s08b,CSR,ピカチュウVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10333.jpg
224/184,s08b,CSR,ゼラオラV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10334.jpg
225/184,s08b,CSR,パルスワンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10335.jpg
226/184,s08b,CSR,モルペコV-UNION(左上),https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10336.jpg
227/184,s08b,CSR,モルペコV-UNION(右上),https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10337.jpg
228/184,s08b,CSR,モルペコV-UNION(左下),https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10338.jpg
229/184,s08b,CSR,モルペコV-UNION(右下),https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10339.jpg
230/184,s08b,CSR,ガラルフリーザーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10340.jpg
231/184,s08b,CSR,ニンフィアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10341.jpg
232/184,s08b,CSR,ニンフィアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10342.jpg
233/184,s08b,CSR,ミミッキュV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10343.jpg
234/184,s08b,CSR,ミミッキュVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10344.jpg
235/184,s08b,CSR,こくばバドレックスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10345.jpg
236/184,s08b,CSR,こくばバドレックスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10346.jpg
237/184,s08b,CSR,ガラルサンダーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10347.jpg
238/184,s08b,CSR,いちげきウーラオスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10348.jpg
239/184,s08b,CSR,いちげきウーラオスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10349.jpg
240/184,s08b,CSR,れんげきウーラオスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10350.jpg
241/184,s08b,CSR,れんげきウーラオスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10351.jpg
242/184,s08b,CSR,ガラルファイヤーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10352.jpg
243/184,s08b,CSR,クロバットV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10353.jpg
244/184,s08b,CSR,ブラッキーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10354.jpg
245/184,s08b,CSR,ブラッキーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10355.jpg
246/184,s08b,CSR,ムゲンダイナV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10356.jpg
247/184,s08b,CSR,ムゲンダイナVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10357.jpg
248/184,s08b,CSR,アーマーガアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10358.jpg
249/184,s08b,CSR,アーマーガアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10359.jpg
250/184,s08b,CSR,ザシアンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10360.jpg
251/184,s08b,CSR,ザマゼンタV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10361.jpg
252/184,s08b,CSR,レックウザVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10362.jpg
253/184,s08b,CSR,ジュラルドンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10363.jpg
254/184,s08b,CSR,ハピナスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s08b/10364.jpg
320/190,sv04a,SSR,フォレトスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10444.jpg
321/190,sv04a,SSR,マスカーニャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10445.jpg
322/190,sv04a,SSR,リククラゲex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10446.jpg
323/190,sv04a,SSR,クエスパトラex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10447.jpg
324/190,sv04a,SSR,ラウドボーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10448.jpg
325/190,sv04a,SSR,ウェーニバルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10449.jpg
326/190,sv04a,SSR,フーディンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10450.jpg
327/190,sv04a,SSR,ミュウex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10451.jpg
328/190,sv04a,SSR,サーナイトex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10452.jpg
329/190,sv04a,SSR,キラフロルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10453.jpg
330/190,sv04a,SSR,イダイナキバex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10454.jpg
331/190,sv04a,SSR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10455.jpg
332/190,sv04a,SSR,パルデアドオーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10456.jpg
333/190,sv04a,SSR,テツノワダチex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10457.jpg
334/190,sv04a,SSR,オンバーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10458.jpg
335/190,sv04a,SSR,ピジョットex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10459.jpg
336/190,sv04a,SSR,プクリンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10460.jpg
337/190,sv04a,SSR,イキリンコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04a/10461.jpg
304/190,s04a,SSR,ゴリランダーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10428.jpg
305/190,s04a,SSR,ゴリランダーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10429.jpg
306/190,s04a,SSR,ワタシラガV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10430.jpg
307/190,s04a,SSR,リザードンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10431.jpg
308/190,s04a,SSR,リザードンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10432.jpg
309/190,s04a,SSR,マルヤクデV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10433.jpg
310/190,s04a,SSR,マルヤクデVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10434.jpg
311/190,s04a,SSR,ラプラスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10435.jpg
312/190,s04a,SSR,ラプラスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10436.jpg
313/190,s04a,SSR,パルスワンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10437.jpg
314/190,s04a,SSR,ストリンダーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10438.jpg
315/190,s04a,SSR,ストリンダーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10439.jpg
316/190,s04a,SSR,イエッサンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10440.jpg
317/190,s04a,SSR,ドラパルトV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10441.jpg
318/190,s04a,SSR,ドラパルトVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10442.jpg
319/190,s04a,SSR,タイレーツV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10443.jpg
320/190,s04a,SSR,クロバットVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10444.jpg
321/190,s04a,SSR,オーロンゲV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10445.jpg
322/190,s04a,SSR,オーロンゲVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10446.jpg
323/190,s04a,SSR,メタモンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10447.jpg
324/190,s04a,SSR,メタモンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10448.jpg
325/190,s04a,SSR,バイウールーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10449.jpg
326/190,s04a,SSR,ウッウV,https://img.yuyu-tei.jp/card_image/poc/100_140/s04a/10450.jpg
206/150,sm08b,SSR,リーフィアGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10331.jpg
207/150,sm08b,SSR,ジュナイパーGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10332.jpg
208/150,sm08b,SSR,グソクムシャGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10333.jpg
209/150,sm08b,SSR,リザードンGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10334.jpg
210/150,sm08b,SSR,ホウオウGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10335.jpg
211/150,sm08b,SSR,レシラムGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10336.jpg
212/150,sm08b,SSR,バクガメスGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10337.jpg
213/150,sm08b,SSR,アローラキュウコンGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10338.jpg
214/150,sm08b,SSR,フリーザーGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10339.jpg
215/150,sm08b,SSR,グレイシアGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10340.jpg
216/150,sm08b,SSR,ゲッコウガGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10341.jpg
217/150,sm08b,SSR,マルマインGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10342.jpg
218/150,sm08b,SSR,デンジュモクGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10343.jpg
219/150,sm08b,SSR,ミュウツーGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10344.jpg
220/150,sm08b,SSR,エーフィGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10345.jpg
221/150,sm08b,SSR,ジュペッタGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10346.jpg
222/150,sm08b,SSR,ウツロイドGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm08b/10347.jpg
